trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
Intersection_1_001.trj,789.00,128.35,-26.63,0.00,4.40,2.00,5.29,2.18,0.00,0.00,1.17,0.99,5:58,rear end,4.12,168.25,427,10003,1,4.76,2.07,167.66,3.12,1.00,128.35,-26.63,118.18,-24.40,475,3,1,4.21,2.00,168.65,5.29,1.17,139.42,-28.82,128.69,-26.67,1.00,99.00,99.00,
Intersection_1_001.trj,787.00,82.34,-18.25,0.00,3.60,2.00,7.76,2.50,-3.69,-3.69,1.33,-0.27,6:01,rear end,6.43,172.81,470,9,1,4.21,2.00,172.97,5.26,1.17,82.34,-18.25,76.08,-17.48,451,9,1,4.01,1.85,172.69,7.76,1.33,99.62,-20.47,82.02,-18.21,1.00,99.00,99.00,
Intersection_1_001.trj,788.00,86.07,-18.72,0.00,3.50,3.00,7.53,3.47,-4.09,-4.09,1.84,-1.52,6:03,rear end,5.91,171.90,451,9,1,4.01,1.85,172.93,4.07,1.84,86.07,-18.72,82.08,-18.22,472,10003,1,4.21,2.00,171.41,7.53,1.62,104.31,-21.39,89.23,-19.11,1.00,99.00,99.00,
Intersection_1_001.trj,790.00,44.13,-49.34,0.00,3.70,3.00,3.15,1.12,-0.26,-0.92,0.59,0.00,6:00,rear end,2.61,82.34,182,5,1,4.21,2.00,82.34,2.03,0.59,44.13,-49.34,44.43,-47.14,184,5,1,4.64,2.00,82.34,3.15,0.53,42.58,-60.88,43.57,-53.53,1.00,99.00,99.00,
Intersection_1_001.trj,791.00,43.30,-55.48,0.00,3.80,3.00,2.61,0.64,-0.34,-1.06,0.34,0.00,6:00,rear end,2.27,82.34,184,5,1,4.64,2.00,82.34,1.97,0.30,43.30,-55.48,43.60,-53.28,187,5,1,4.21,2.00,82.34,2.61,0.34,42.05,-64.82,42.74,-59.69,1.00,99.00,99.00,
Intersection_1_001.trj,792.00,103.94,-21.30,0.00,3.60,2.00,6.83,2.87,-4.21,-6.90,1.93,-2.92,6:06,rear end,4.91,169.32,473,10003,1,7.93,2.55,170.65,3.98,0.94,103.94,-21.30,96.57,-20.09,427,10003,1,4.76,2.07,167.73,6.83,1.93,118.18,-24.40,104.78,-21.49,1.00,99.00,99.00,
Intersection_1_001.trj,795.00,39.98,-80.18,0.00,3.70,2.00,2.84,0.60,-0.10,-0.76,0.30,0.00,5:59,rear end,2.54,82.34,191,5,1,4.33,1.99,82.34,2.24,0.30,39.98,-80.18,40.29,-77.90,193,5,1,4.61,1.95,82.34,2.84,0.29,38.74,-89.44,39.41,-84.44,1.00,99.00,99.00,
Intersection_1_001.trj,793.00,111.51,-22.95,0.00,4.20,1.00,7.94,1.11,-3.37,-3.37,0.60,0.03,5:59,rear end,7.34,167.75,427,10003,1,4.76,2.07,167.73,6.83,0.51,111.51,-22.95,106.89,-21.95,475,10003,1,4.21,2.00,167.76,7.94,0.60,121.88,-25.20,115.76,-23.87,1.00,99.00,99.00,
Intersection_1_001.trj,796.00,150.56,-33.30,0.00,3.70,2.00,5.46,2.20,-0.80,-7.44,1.22,0.00,5:59,rear end,4.23,172.60,446,3,2,4.64,2.00,172.60,3.25,0.98,150.56,-33.30,144.07,-32.45,447,3,2,4.01,1.85,172.60,5.46,1.22,162.29,-34.82,150.22,-33.25,1.00,99.00,99.00,
Intersection_1_001.trj,798.00,36.58,-37.97,0.00,3.90,3.00,5.51,3.01,-0.48,-0.48,1.65,-19.49,6:39,rear end,3.98,89.75,203,5,4,4.61,1.95,101.84,2.81,1.36,36.58,-37.97,33.27,-22.19,206,5,4,3.75,1.99,82.34,5.51,1.65,34.32,-54.76,36.82,-36.18,1.00,99.00,99.00,
Intersection_1_001.trj,798.00,136.85,-28.28,0.00,0.80,2.00,7.60,4.73,-3.24,-3.24,3.01,3.65,5:53,rear end,4.59,171.14,478,10003,1,10.22,2.50,168.95,2.88,1.71,136.85,-28.28,133.58,-27.64,482,3,1,6.04,2.40,172.60,7.60,3.01,153.55,-30.66,144.57,-29.49,1.00,99.00,99.00,
Intersection_1_001.trj,799.00,178.94,-33.96,0.00,0.20,1.00,4.50,1.65,-7.29,-7.29,1.19,0.00,6:00,rear end,0.46,172.60,483,3,1,10.22,2.50,172.60,0.00,0.46,178.94,-33.96,164.01,-32.02,484,3,1,4.76,2.07,172.60,1.65,1.19,188.57,-35.21,182.64,-34.44,1.00,99.00,99.00,
Intersection_1_001.trj,801.00,147.62,-29.89,0.00,3.60,3.00,5.23,1.61,-3.02,-3.02,1.02,-1.86,6:04,rear end,3.76,172.10,482,3,1,6.04,2.40,172.60,4.35,0.59,147.62,-29.89,143.82,-29.39,455,3,1,4.21,2.00,170.74,2.74,1.02,165.40,-32.64,152.71,-30.57,1.00,99.00,99.00,
Intersection_1_001.trj,802.00,184.14,-34.63,0.00,2.90,3.00,1.89,1.65,-0.77,-0.77,1.11,0.00,6:00,rear end,1.11,172.60,484,3,1,4.76,2.07,172.60,0.00,1.11,184.14,-34.63,173.58,-33.26,485,3,1,7.93,2.55,172.60,1.65,0.54,196.91,-36.29,190.18,-35.42,1.00,99.00,99.00,
Intersection_1_001.trj,807.00,218.32,-42.10,0.00,1.30,1.00,2.02,2.02,0.00,0.00,1.04,0.00,6:00,rear end,0.98,172.60,486,3,2,4.76,2.07,172.60,0.00,0.98,218.32,-42.10,216.79,-41.90,493,3,2,4.64,2.00,172.60,2.02,1.04,227.46,-43.28,222.14,-42.59,1.00,99.00,99.00,
Intersection_1_001.trj,805.00,41.03,-38.28,0.00,3.90,3.00,2.26,0.96,-0.90,-0.90,0.50,-29.43,6:59,rear end,1.76,96.40,170,5,3,4.61,1.95,111.77,1.69,0.47,41.03,-38.28,40.35,-36.58,137,5,2,4.21,2.00,82.34,1.96,0.50,41.34,-47.56,41.98,-42.79,1.00,99.00,99.00,
Intersection_1_001.trj,803.00,161.24,-34.68,0.00,4.10,3.00,5.31,2.82,-1.82,-1.82,2.06,0.00,5:59,rear end,3.25,172.60,463,3,2,7.93,2.55,172.60,2.49,0.76,161.24,-34.68,158.01,-34.26,465,3,2,4.01,1.85,172.60,5.31,2.06,175.13,-36.49,166.83,-35.41,1.00,99.00,99.00,
Intersection_1_001.trj,806.00,33.23,-85.38,0.00,0.90,2.00,2.63,1.33,-0.72,-0.72,0.91,0.00,6:00,rear end,2.21,82.34,219,5,3,4.64,2.00,82.34,1.30,0.91,33.23,-85.38,33.67,-82.12,223,5,3,7.93,2.55,82.34,2.63,0.42,31.88,-95.44,32.39,-91.60,1.00,99.00,99.00,
Intersection_1_001.trj,807.00,28.88,-117.73,0.00,3.00,3.00,2.50,2.50,-0.69,-0.69,1.46,4.72,5:51,rear end,1.46,87.06,228,5,3,6.04,2.40,82.34,0.00,1.46,28.88,-117.73,29.72,-111.51,232,5,3,7.93,2.55,87.06,2.50,1.04,26.94,-132.15,27.33,-124.71,1.00,99.00,99.00,
Intersection_1_001.trj,809.00,209.85,-37.97,0.00,0.90,1.00,5.10,0.70,-7.54,-7.54,0.47,0.00,6:00,rear end,1.39,172.60,489,3,1,7.93,2.55,172.60,1.16,0.23,211.93,-38.24,209.14,-37.88,490,3,1,4.76,2.07,172.60,1.86,0.47,223.52,-39.75,215.73,-38.73,1.00,99.00,99.00,
Intersection_1_001.trj,806.00,35.41,-46.63,0.00,4.00,1.00,7.94,2.25,-0.69,-2.42,1.62,0.00,6:00,rear end,6.32,82.34,216,5,4,10.22,2.50,82.34,5.69,0.63,35.41,-46.63,36.87,-35.82,221,5,4,4.76,2.07,82.34,7.94,1.62,33.63,-59.88,35.58,-45.40,1.00,99.00,99.00,
Intersection_1_001.trj,807.00,34.53,-53.21,0.00,4.30,2.00,8.86,3.34,-0.09,-7.36,1.80,0.00,6:00,rear end,7.06,82.34,221,5,4,4.76,2.07,82.34,5.52,1.54,34.53,-53.21,35.61,-45.16,224,5,4,4.21,2.00,82.34,8.86,1.80,32.34,-69.49,34.65,-52.28,1.00,99.00,99.00,
Intersection_1_001.trj,809.00,27.66,-126.85,0.00,3.70,3.00,5.02,3.66,-4.50,-4.50,2.51,-11.55,6:23,lane change,2.52,86.69,232,5,3,7.93,2.55,93.90,1.39,1.15,27.66,-126.85,26.79,-114.15,234,5,3,4.64,2.00,82.34,5.02,2.51,26.32,-136.76,27.01,-131.64,1.00,99.00,99.00,
Intersection_1_001.trj,737.00,239.77,-44.33,0.00,0.00,0.00,5.81,3.81,0.00,0.00,2.79,7.30,5:45,rear end,3.03,169.02,491,3,2,10.22,2.50,165.30,2.03,1.02,239.77,-44.33,239.77,-44.33,492,3,1,4.64,2.00,172.60,5.81,2.79,239.51,-41.82,239.51,-41.82,1.00,99.00,99.00,
Intersection_1_001.trj,810.00,46.13,-34.33,0.00,1.30,3.00,3.07,3.07,-0.93,-0.93,2.31,-8.34,6:17,rear end,2.31,63.53,190,5,1,4.21,2.00,71.86,0.00,2.31,46.13,-34.33,50.27,-21.68,201,5,3,10.22,2.50,63.53,3.07,0.76,39.49,-42.95,42.66,-36.59,1.00,99.00,99.00,
Intersection_1_001.trj,808.00,182.33,-34.40,0.00,3.70,2.00,4.65,1.40,-2.44,-2.44,0.97,-13.53,6:27,lane change,3.70,167.62,485,3,1,7.93,2.55,172.60,3.39,0.43,182.33,-34.40,176.88,-33.69,474,3,2,4.61,1.95,159.07,4.45,0.97,194.17,-38.55,184.66,-34.91,1.00,99.00,99.00,
Intersection_1_001.trj,742.00,235.58,-42.26,0.00,0.00,0.00,2.70,1.18,0.66,0.66,0.59,15.41,5:29,rear end,0.59,172.60,491,3,1,10.22,2.50,157.19,0.00,0.59,235.58,-42.26,235.58,-42.26,494,3,2,10.22,2.50,172.60,1.18,0.59,242.66,-45.26,242.66,-45.26,1.00,99.00,99.00,
Intersection_1_001.trj,808.00,42.00,-42.68,0.00,0.00,0.00,3.07,0.89,0.89,0.89,0.67,-15.21,6:30,rear end,0.67,67.13,137,5,2,4.21,2.00,82.34,0.00,0.67,42.00,-42.68,42.00,-42.68,201,5,3,10.22,2.50,67.13,0.89,0.22,38.68,-44.87,39.49,-42.95,1.00,99.00,99.00,
Intersection_1_001.trj,811.00,220.46,-42.37,0.00,2.40,3.00,4.67,2.65,-0.82,-0.82,1.94,0.00,5:59,rear end,2.73,172.60,493,3,2,4.64,2.00,172.60,4.67,1.94,222.14,-42.59,209.53,-40.96,494,3,2,10.22,2.50,172.60,2.02,0.71,236.19,-44.42,226.73,-43.19,1.00,99.00,99.00,
Intersection_1_001.trj,809.00,40.35,-36.58,0.00,0.00,0.00,5.24,0.89,0.89,0.89,0.66,-39.06,7:18,rear end,0.66,67.13,170,5,3,4.61,1.95,106.19,0.00,0.66,40.35,-36.58,40.35,-36.58,201,5,3,10.22,2.50,67.13,0.89,0.23,38.68,-44.87,39.49,-42.95,1.00,99.00,99.00,
Intersection_1_001.trj,809.00,34.21,-55.57,0.00,3.60,3.00,6.49,4.99,-3.34,-7.83,2.61,0.00,5:59,rear end,4.12,82.34,224,5,4,4.21,2.00,82.34,1.50,2.61,34.21,-55.57,34.81,-51.09,225,5,4,4.64,2.00,82.34,6.49,2.38,32.77,-66.32,33.89,-57.94,1.00,99.00,99.00,
Intersection_1_001.trj,811.00,26.69,-134.02,0.00,3.40,3.00,2.50,1.99,-1.25,-1.25,1.36,0.00,5:59,rear end,1.88,82.34,234,5,3,4.64,2.00,82.34,0.51,1.36,26.69,-134.02,28.61,-119.76,236,5,3,7.93,2.55,82.34,2.50,0.62,24.69,-148.88,26.98,-131.87,1.00,99.00,99.00,
Intersection_1_001.trj,782.00,21.64,-202.39,0.00,0.00,0.00,3.83,3.83,-1.00,-1.00,2.66,-13.73,6:27,rear end,1.17,82.34,237,5,2,18.12,2.55,96.07,0.00,1.17,21.64,-202.39,21.64,-202.39,251,5,3,7.93,2.55,82.34,3.83,2.66,16.47,-210.07,17.99,-198.72,1.00,99.00,99.00,
Intersection_1_001.trj,812.00,41.50,-38.78,0.00,2.60,2.00,3.71,2.63,-1.07,-1.07,1.31,22.38,5:15,rear end,2.43,76.88,201,5,2,10.22,2.50,59.97,1.21,1.31,41.50,-38.78,51.98,-20.66,205,5,3,10.22,2.50,82.34,3.71,1.31,37.56,-53.20,38.52,-46.05,1.00,99.00,99.00,
Intersection_1_001.trj,810.00,32.77,-66.32,0.00,3.60,3.00,10.13,3.64,0.00,-2.45,1.89,0.01,5:59,rear end,8.24,82.35,225,5,4,4.64,2.00,82.34,6.49,1.75,32.77,-66.32,33.98,-57.31,231,5,4,4.33,1.99,82.35,10.13,1.89,29.40,-91.40,33.00,-64.57,1.00,99.00,99.00,
Intersection_1_001.trj,760.00,21.33,-203.26,0.00,0.00,0.00,1.64,0.82,-6.85,-6.85,0.67,5.07,5:50,rear end,0.67,95.97,237,5,2,18.12,2.55,95.97,0.82,0.15,21.33,-203.26,21.33,-203.26,246,5,1,4.66,2.27,101.04,0.00,0.67,21.78,-211.40,21.78,-211.40,1.00,99.00,99.00,
Intersection_1_001.trj,813.00,193.89,-38.92,0.00,3.70,3.00,4.98,1.51,-1.00,-7.19,1.09,0.00,5:59,rear end,3.89,172.60,479,3,2,10.22,2.50,172.60,3.47,0.42,193.89,-38.92,188.23,-38.19,486,3,2,4.76,2.07,172.60,4.98,1.09,209.71,-40.98,197.52,-39.40,1.00,99.00,99.00,
Intersection_1_001.trj,817.00,216.00,-41.80,0.00,4.70,2.00,3.77,1.43,-1.71,-1.71,1.07,0.00,5:59,rear end,2.69,172.60,494,3,2,10.22,2.50,172.60,2.34,0.35,216.00,-41.80,213.14,-41.42,496,3,2,4.21,2.00,172.60,3.77,1.07,226.51,-43.16,222.21,-42.60,1.00,99.00,99.00,
Intersection_1_001.trj,817.00,28.39,-117.18,0.00,2.70,3.00,1.36,1.36,-0.86,-0.86,0.94,-12.91,6:26,lane change,0.94,82.34,234,5,3,4.64,2.00,95.26,0.00,0.94,28.39,-117.18,27.46,-107.11,236,5,3,7.93,2.55,82.34,1.36,0.43,27.59,-127.31,28.29,-122.11,1.00,99.00,99.00,
Intersection_1_001.trj,818.00,30.54,-82.95,0.00,1.00,2.00,9.58,6.49,-7.07,-7.07,4.49,-0.05,6:00,rear end,5.09,82.36,232,5,4,7.93,2.55,82.39,3.09,2.00,30.54,-82.95,31.01,-79.41,227,5,4,4.61,1.95,82.34,9.58,4.49,28.69,-96.66,29.83,-88.18,1.00,99.00,99.00,
Intersection_1_001.trj,818.00,27.35,-129.09,0.00,4.10,3.00,5.11,2.89,-2.80,-2.80,2.00,0.00,6:00,rear end,3.11,82.34,236,5,3,7.93,2.55,82.34,2.23,0.89,27.35,-129.09,28.67,-119.29,239,5,3,4.61,1.95,82.34,5.11,2.00,25.25,-144.72,27.30,-129.51,1.00,99.00,99.00,
Intersection_1_001.trj,815.00,24.27,-195.05,0.00,0.00,1.00,3.48,0.40,-0.48,-0.48,0.34,2.13,5:56,rear end,0.34,82.95,245,5,1,4.61,1.95,80.81,0.00,0.34,24.27,-195.05,25.74,-185.95,237,5,2,18.12,2.55,82.95,0.40,0.07,21.71,-202.20,22.45,-196.16,1.00,99.00,99.00,
Intersection_1_001.trj,820.00,26.71,-133.86,0.00,3.70,3.00,3.20,2.48,-1.00,-1.00,1.83,0.00,5:59,rear end,2.55,82.34,239,5,3,4.61,1.95,82.34,0.72,1.83,26.63,-134.47,27.66,-126.78,241,5,3,10.22,2.50,82.34,3.20,0.65,24.64,-149.32,25.79,-140.75,1.00,99.00,99.00,
Intersection_1_001.trj,821.00,29.93,-109.95,0.00,3.00,3.00,2.89,2.89,-0.85,-0.85,1.68,0.00,6:00,rear end,1.68,82.34,228,5,3,6.04,2.40,82.34,0.00,1.68,29.93,-109.95,31.08,-101.37,236,5,3,7.93,2.55,82.34,2.89,1.21,27.97,-124.55,29.12,-115.99,1.00,99.00,99.00,
Intersection_1_001.trj,819.00,25.00,-124.07,0.00,1.50,2.00,5.73,0.76,-2.73,-2.73,0.38,0.00,6:00,rear end,4.28,82.34,230,5,4,4.21,2.00,82.34,3.90,0.38,24.83,-125.36,27.23,-107.52,238,5,4,4.21,2.00,82.34,4.66,0.38,22.58,-142.11,25.46,-120.69,1.00,99.00,99.00,
Intersection_1_001.trj,824.00,24.72,-149.03,0.00,3.40,3.00,4.98,1.52,-7.14,-7.14,0.79,-0.36,6:01,rear end,4.26,82.48,204,5,3,4.21,2.00,82.70,3.46,0.79,24.72,-149.03,25.34,-144.14,242,5,3,4.64,2.00,82.34,4.98,0.72,22.39,-166.02,24.48,-150.45,1.00,99.00,99.00,
Intersection_1_001.trj,823.00,28.77,-96.16,0.00,3.40,3.00,6.79,5.09,-3.27,-7.34,2.67,-0.21,6:00,rear end,4.13,82.39,234,5,4,4.64,2.00,82.55,1.70,2.42,28.77,-96.16,29.24,-92.59,230,5,4,4.21,2.00,82.34,6.79,2.67,26.32,-114.25,28.41,-98.72,1.00,99.00,99.00,
Intersection_1_001.trj,825.00,27.81,-125.72,0.00,2.70,3.00,2.39,2.39,-1.08,-1.08,1.76,0.00,6:00,rear end,1.76,82.34,239,5,3,4.61,1.95,82.34,0.00,1.76,27.81,-125.72,28.84,-118.03,241,5,3,10.22,2.50,82.34,2.39,0.62,26.10,-138.39,26.94,-132.17,1.00,99.00,99.00,
Intersection_1_001.trj,823.00,20.23,-208.72,0.00,0.00,0.00,2.04,1.52,-0.74,-0.74,1.23,-23.62,6:47,rear end,1.76,83.77,246,5,2,4.66,2.27,105.96,0.59,1.23,20.23,-208.72,20.23,-208.72,257,5,1,18.12,2.55,82.34,2.04,0.28,22.16,-212.74,22.16,-212.74,1.00,99.00,99.00,
Intersection_1_001.trj,823.00,22.45,-196.16,0.00,0.00,0.00,2.04,2.04,-0.74,-0.74,1.02,-9.37,6:19,rear end,1.02,82.34,237,5,2,18.12,2.55,91.72,0.00,1.02,22.45,-196.16,22.45,-196.16,257,5,1,18.12,2.55,82.34,2.04,1.02,22.16,-212.74,22.16,-212.74,1.00,99.00,99.00,
Intersection_1_001.trj,828.00,25.06,-123.64,0.00,1.00,2.00,6.96,2.13,-2.94,-7.72,1.43,0.00,5:59,rear end,5.53,82.34,244,5,4,7.93,2.55,82.34,4.84,0.70,25.06,-123.64,26.47,-113.14,235,5,4,4.76,2.07,82.34,6.96,1.43,23.43,-135.73,25.33,-121.66,1.00,99.00,99.00,
Intersection_1_001.trj,827.00,23.15,-160.38,0.00,3.40,2.00,6.93,3.69,-2.65,-2.65,2.05,-9.82,6:20,lane change,4.77,79.81,242,5,3,4.64,2.00,82.34,6.40,1.64,23.15,-160.38,25.28,-144.54,248,5,4,3.75,1.99,72.53,2.78,2.05,18.60,-171.69,23.37,-156.56,1.00,99.00,99.00,
Intersection_1_001.trj,829.00,17.97,-205.78,0.00,0.00,0.00,3.13,3.13,-0.67,-0.67,1.67,-48.21,7:36,rear end,1.67,130.55,246,5,3,4.66,2.27,130.55,3.13,1.46,18.76,-206.69,17.97,-205.78,256,5,3,4.64,2.00,82.34,0.00,1.67,17.64,-201.34,17.64,-201.34,1.00,99.00,99.00,
Intersection_1_001.trj,831.00,23.36,-156.57,0.00,2.10,3.00,1.50,1.43,-2.35,-2.35,0.76,2.38,5:55,rear end,0.83,82.25,248,5,3,3.75,1.99,79.96,0.07,0.76,23.36,-156.57,24.30,-151.28,243,5,3,4.21,2.00,82.34,1.50,0.67,22.72,-163.52,23.32,-159.12,1.00,99.00,99.00,
Intersection_1_001.trj,831.00,24.17,-130.29,0.00,3.70,2.00,7.05,3.03,-0.47,-7.10,1.58,0.00,6:00,rear end,5.47,82.34,235,5,4,4.76,2.07,82.34,4.03,1.44,24.17,-130.29,25.33,-121.66,247,5,4,4.61,1.95,82.34,7.05,1.58,22.39,-143.49,24.50,-127.77,1.00,99.00,99.00,
Intersection_1_001.trj,828.00,18.76,-206.69,0.00,0.00,0.00,3.13,0.09,-0.09,-0.09,0.05,-105.73,9:31,lane change,0.04,11.30,246,5,2,4.66,2.27,117.03,0.00,0.04,19.60,-208.34,18.76,-206.69,258,5,3,4.76,2.07,11.30,0.09,0.05,14.84,-208.34,15.63,-208.18,1.00,99.00,99.00,
Intersection_1_001.trj,829.00,17.97,-205.78,0.00,0.00,0.00,2.52,2.52,-0.65,-0.65,1.88,-42.22,7:24,lane change,1.88,82.34,246,5,3,4.66,2.27,124.57,0.00,1.88,17.97,-205.78,17.97,-205.78,259,5,2,12.14,2.55,82.34,2.52,0.64,19.15,-212.64,19.15,-212.64,1.00,99.00,99.00,
Intersection_1_001.trj,831.00,21.21,-174.80,0.00,3.90,2.00,4.81,2.31,-2.53,-2.53,1.34,-0.08,6:00,rear end,3.32,82.29,251,5,3,7.93,2.55,82.34,2.36,0.96,21.21,-174.80,22.79,-163.02,252,5,3,6.04,2.40,82.26,4.66,1.34,19.21,-189.49,20.92,-176.92,1.00,99.00,99.00,
Intersection_1_001.trj,836.00,16.91,-184.25,0.00,4.60,1.00,7.75,2.62,-2.40,-2.40,1.31,0.00,6:00,rear end,6.44,82.34,255,5,4,4.61,1.95,82.34,5.13,1.31,16.91,-184.25,17.59,-179.17,260,5,4,4.61,1.95,82.34,7.75,1.31,15.87,-192.02,16.74,-185.53,1.00,99.00,99.00,
Intersection_1_001.trj,830.00,23.33,-139.07,0.00,3.40,2.00,7.34,5.17,-0.05,-2.60,3.26,-13.56,6:27,lane change,3.26,82.34,204,5,3,4.21,2.00,95.91,0.00,3.26,24.79,-143.98,23.75,-133.94,250,5,4,5.97,2.41,82.34,5.17,1.91,18.90,-169.49,22.74,-140.90,1.00,99.00,99.00,
Intersection_1_001.trj,834.00,20.33,-181.29,0.00,3.80,3.00,4.84,2.38,-2.55,-2.55,1.45,0.04,5:59,rear end,3.21,82.32,252,5,3,6.04,2.40,82.30,2.28,0.93,20.33,-181.29,20.70,-178.58,256,5,3,4.64,2.00,82.34,4.66,1.45,18.26,-196.73,19.65,-186.36,1.00,99.00,99.00,
Intersection_1_001.trj,838.00,19.21,-189.85,0.00,0.00,0.00,5.30,2.59,-0.29,-7.74,1.38,-0.74,6:01,rear end,3.38,82.88,246,5,3,4.66,2.27,83.08,4.58,1.21,18.36,-196.83,19.21,-189.85,256,5,3,4.64,2.00,82.34,2.00,1.38,19.65,-186.36,19.69,-186.11,1.00,99.00,99.00,
Intersection_1_001.trj,838.00,158.33,-37.33,0.00,4.80,2.00,3.05,1.59,-0.60,-0.60,0.84,0.00,6:00,rear end,2.21,172.60,460,3,3,4.21,2.00,172.60,1.47,0.74,158.33,-37.33,156.73,-37.12,462,3,3,4.01,1.85,172.60,3.05,0.84,167.03,-38.46,162.11,-37.82,1.00,99.00,99.00,
Intersection_1_001.trj,839.00,23.52,-157.60,0.00,3.50,3.00,5.06,3.36,-2.45,-2.45,1.96,0.00,6:00,rear end,3.10,82.34,251,5,3,7.93,2.55,82.34,1.70,1.40,23.52,-157.60,23.78,-155.70,252,5,3,6.04,2.40,82.34,5.06,1.96,21.82,-170.28,22.64,-164.17,1.00,99.00,99.00,
Intersection_1_001.trj,839.00,20.54,-157.24,0.00,3.60,3.00,7.21,4.39,-2.31,-2.31,2.23,0.00,6:00,rear end,4.99,82.34,253,5,4,4.64,2.00,82.34,2.83,2.16,20.54,-157.24,21.00,-153.85,255,5,4,4.61,1.95,82.34,7.21,2.23,18.42,-173.05,20.01,-161.18,1.00,99.00,99.00,
Intersection_1_001.trj,841.00,19.74,-163.22,0.00,0.90,1.00,4.85,2.02,-3.40,-3.40,1.01,0.00,5:59,rear end,3.84,82.34,255,5,4,4.61,1.95,82.34,2.83,1.01,19.74,-163.22,20.01,-161.18,260,5,4,4.61,1.95,82.34,4.85,1.01,18.71,-170.86,19.13,-167.74,1.00,99.00,99.00,
Intersection_1_001.trj,843.00,197.53,-42.42,0.00,0.00,0.00,3.10,2.75,0.00,0.00,1.47,19.66,5:21,rear end,1.28,172.60,476,3,3,4.36,1.97,172.60,2.75,1.47,197.53,-42.42,197.53,-42.42,486,3,2,4.76,2.07,192.26,0.00,1.28,197.37,-39.90,197.37,-39.90,1.00,99.00,99.00,
Intersection_1_001.trj,843.00,17.58,-179.26,0.00,3.80,2.00,5.06,1.54,-2.55,-2.55,1.07,0.00,6:00,rear end,3.36,82.34,261,5,4,7.93,2.55,82.34,2.89,0.47,17.58,-179.26,18.10,-175.41,262,5,4,4.61,1.95,82.34,4.43,1.07,15.63,-193.75,16.77,-185.30,1.00,99.00,99.00,
Intersection_1_001.trj,844.00,15.63,-193.75,0.00,0.90,1.00,6.40,2.03,-2.04,-7.40,1.12,5.30,5:49,rear end,5.51,85.73,262,5,4,4.61,1.95,82.34,4.43,1.12,15.63,-193.75,17.06,-183.13,263,5,4,4.84,2.29,87.64,6.40,0.91,15.80,-202.05,16.34,-188.96,1.00,99.00,99.00,
Intersection_1_001.trj,845.00,15.64,-195.57,0.00,3.60,2.00,6.40,2.56,0.00,0.00,1.78,9.97,5:40,lane change,4.71,89.86,263,5,4,4.84,2.29,83.97,6.40,1.78,15.64,-195.57,16.34,-188.96,264,5,3,10.22,2.50,93.95,4.00,0.77,15.76,-210.92,15.17,-202.35,1.00,99.00,99.00,
Intersection_1_001.trj,847.00,19.32,-188.82,0.00,3.80,3.00,7.17,1.84,-3.35,-3.35,1.05,0.06,5:59,rear end,5.13,82.31,258,5,3,4.76,2.07,82.28,4.34,0.79,19.32,-188.82,20.04,-183.49,266,5,3,4.01,1.85,82.34,6.18,1.05,17.05,-205.74,19.19,-189.79,1.00,99.00,99.00,
Intersection_1_001.trj,853.00,225.06,-39.95,0.00,4.00,2.00,5.45,2.34,-4.12,-4.12,1.19,0.00,5:59,rear end,4.26,172.60,492,3,1,4.64,2.00,172.60,3.10,1.15,225.06,-39.95,221.01,-39.42,498,3,1,4.61,1.95,172.60,5.45,1.19,237.23,-41.53,228.47,-40.39,1.00,99.00,99.00,
Intersection_1_001.trj,864.00,162.78,-34.88,0.00,4.10,3.00,2.50,1.14,-0.50,-0.77,0.88,0.00,5:59,rear end,2.24,172.60,465,3,2,4.01,1.85,172.60,1.36,0.88,162.78,-34.88,160.16,-34.54,467,3,2,10.22,2.50,172.60,2.50,0.26,174.44,-36.40,169.39,-35.74,1.00,99.00,99.00,
Intersection_1_001.trj,863.00,77.32,-17.64,0.00,3.90,2.00,8.67,2.89,-2.70,-2.70,1.56,-0.07,6:00,rear end,7.11,172.95,427,9,1,4.76,2.07,172.99,5.78,1.34,77.32,-17.64,69.73,-16.70,475,9,1,4.21,2.00,172.92,8.67,1.56,92.12,-19.48,76.23,-17.50,1.00,99.00,99.00,
Intersection_1_001.trj,864.00,84.86,-18.57,0.00,3.60,2.00,8.53,2.55,-5.24,-5.24,1.28,-0.29,6:01,rear end,7.25,172.79,475,9,1,4.21,2.00,172.96,5.98,1.28,84.86,-18.57,76.23,-17.50,477,9,1,4.21,2.00,172.68,8.53,1.28,100.08,-20.53,82.72,-18.30,1.00,99.00,99.00,
Intersection_1_001.trj,850.00,199.29,-38.77,0.00,0.00,0.00,3.71,1.33,-1.34,-1.79,0.90,-10.70,6:21,rear end,1.53,177.81,489,3,2,7.93,2.55,183.30,1.12,0.44,200.37,-38.71,199.29,-38.77,490,3,1,4.76,2.07,172.60,2.41,0.90,210.23,-38.02,203.34,-37.13,1.00,99.00,99.00,
